Noakhali_text,Formal_text
পৃথিবীতে বাপের হরেই দ্বিতীয় বীর যোদ্ধা অইলেন বড্ডা ভাই,পৃথিবীতে বাবার পরেই দ্বিতীয় বীর যোদ্ধা হলেন বড়ভাই
আর খিদা হাইছে,আমার খিদে পেয়েছে
সামনে কোরবানির ঈদ আইতেছে,সামনে কোরবানি ঈদ আসছে
কোরবানির ঈদ অইলো ইসলামিক ধর্মের ওকগা হধান উৎসব,কোরবানি ঈদ হলো ইসলামিক ধর্মের একটি প্রধান উৎসব
চেতি গেলেন তো হারি গেলেন,রেগে গেলেন তো হেরে গেলেন
সুস্থ দেহ ও হশান্ত মন ওকগা মাইনষের বেকের তুন বড্ডা সম্পদ,সুস্থ দেহ ও প্রশান্ত মন একজন মানুষের সব থেকে বড় সম্পদ
আর কাজ ও ব্যস্ততা বাইড়ছে,আমার কাজ ও ব্যস্ততা বাড়ছে
অন্যের দোষ সহজেই খুঁজি হাওন যায়,অন্যের দোষ সহজেই খুঁজে পাওয়া যায়
নিজের দোষ খুঁজি হাওন খুব কষ্টকর,নিজের দোষ খুঁজে পাওয়া খুব কষ্টকর
হইত্তেকদিন আই কিছু না কিছু শিইখখুম,প্রতিদিন আমি কিছু না কিছু শিখবো
সুখী অইতে অইলে অহয়জনিয় অনেক কিছু ভুলি যাইতে অয়,সুখী হতে হলে অপ্রয়োজনীয় অনেক কিছু ভুলে যেতে হয়
বেকে ভালোবাসা হাইতে চায়,সবাই ভালোবাসা পেতে চায়
দৃষ্টিভঙ্গি বদলাইলে জীবন বদলি যাইবো,দৃষ্টিভঙ্গি বদলালে জীবন বদলে যাবে
আইজগা ছুটির দিন,আজ ছুটির দিন
বেকের জীবনে ওকগা লক্ষ্য থাইকতে অইবো,সবার জীবনে একটি লক্ষ্য থাকতে হবে
লক্ষ্য ঠিক করি আমরা জীবনে আগাই যাইতে হারি,লক্ষ্য ঠিক করে আমরা জীবনে এগিয়ে যেতে পারি
